GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
50	0.77	0.76	1.58	0.96	0.75	-1811	-1865	57	1	-4
M13540	0.84	0.81	1.7	1.14	1.58	-114	-118	2	1	2
P13540	0.84	0.81	1.7	1.14	1.58	-114	-118	2	1	2
M15540	0.7	0.68	1.51	0.82	0.71	-570	-594	28	0	-4
P162	0.72	0.7	1.5	0.85	0.73	-742	-771	31	0	-2
M40860	0.74	0.72	2.66	1.35	0.86	-214	-220	6	1	-2
P40860	0.74	0.72	2.66	1.35	0.86	-214	-220	6	1	-2
M12740	0.81	0.8	1.39	0.95	0.93	-172	-177	3	0	2
51	0.89	0.82	0.97	1.24	0.86	-11971	-12842	-1328	2391	-191
M16820	0.77	0.74	0.87	1.31	0.49	-309	-347	-25	58	6
P16820	0.77	0.74	0.87	1.31	0.49	-309	-347	-25	58	6
M40060	0.87	0.8	0.89	1.34	0.91	-2228	-2033	-543	286	62
P40060	0.87	0.8	0.89	1.34	0.91	-2228	-2033	-543	286	62
M31340	0.81	0.77	0.95	1.01	0.83	-458	-451	-32	17	8
P31340	0.81	0.77	0.95	1.01	0.83	-458	-451	-32	17	8
M44420	0.85	0.81	1.07	1.3	0.76	-284	-302	5	13	0
P277	0.76	0.69	0.99	1.39	0.62	-386	-498	20	88	4
M14140	0.91	0.87	1.55	1.57	0.91	-151	-178	21	5	0
P14140	0.91	0.87	1.55	1.57	0.91	-151	-178	21	5	0
M40220	0.89	0.8	1.15	1.63	0.84	-637	-735	28	69	1
P40220	0.89	0.8	1.15	1.63	0.84	-637	-735	28	69	1
M49020	0.92	0.81	1.27	1.71	1.03	-253	-346	9	80	3
M13980	0.58	0.57	0.83	0.68	0.47	-199	-233	13	10	11
P13980	0.58	0.57	0.83	0.68	0.47	-199	-233	13	10	11
M32300	0.94	0.83	0.98	1.97	1.01	-169	-155	-45	30	0
P32300	0.94	0.83	0.98	1.97	1.01	-169	-155	-45	30	0
M19260	0.97	0.9	1.01	1.81	1.0	-232	-189	-62	19	0
P19260	0.97	0.9	1.01	1.81	1.0	-232	-189	-62	19	0
M25500	0.69	0.59	0.89	1.42	0.57	-102	-195	15	75	3
M13720	0.92	0.89	1.54	1.72	0.74	-28	-39	6	5	0
P13720	0.92	0.89	1.54	1.72	0.74	-28	-39	6	5	0
53	0.94	0.81	1.37	1.53	0.85	-4269	-10759	1153	5474	-137
M36830	1.69	0.97	2.41	2.03	1.6	99	-9	3	103	1
P393	1.48	1.03	2.17	1.92	1.25	383	-57	17	419	4
M28420	1.26	1.0	2.1	1.73	1.14	528	-150	47	615	16
P313	1.2	0.94	2.02	1.7	1.04	508	-248	50	690	16
M48300	1.15	0.84	3.1	1.66	1.32	37	-205	15	224	4
P48300	1.15	0.84	3.1	1.66	1.32	37	-205	15	224	4
M38820	0.96	0.85	1.9	1.48	1.04	-94	-133	4	35	0
P38820	0.96	0.85	1.9	1.48	1.04	-94	-133	4	35	0
M31020	1.03	0.92	2.22	1.8	1.03	-58	-140	10	71	1
M34180	1.43	1.04	2.13	1.89	1.17	285	-48	14	316	3
M10140	1.07	0.9	2.44	1.84	1.14	-41	-119	6	69	3
P10140	1.07	0.9	2.44	1.84	1.14	-41	-119	6	69	3
M36020	1.01	0.94	1.66	1.5	0.85	-67	-96	15	32	-17
P500	0.9	0.79	1.31	1.43	0.84	-4415	-7524	844	2459	-194
M42660	0.89	0.77	1.29	1.42	0.84	-3551	-6137	736	1949	-99
M14740	0.94	0.88	1.41	1.32	0.92	-334	-414	37	91	-49
M21260	0.66	0.6	0.8	1.24	0.4	-25	-57	3	28	1
P21260	0.66	0.6	0.8	1.24	0.4	-25	-57	3	28	1
M16500	1.03	0.89	2.6	1.85	1.28	-55	-126	6	61	3
M43220	0.97	0.81	2.19	1.81	0.99	-89	-135	6	39	0
M34580	1.08	0.87	1.64	1.75	0.86	-5	-196	9	187	-5
M44060	0.93	0.86	1.87	1.38	1.04	-403	-686	79	173	31
M36500	0.86	0.79	1.35	1.28	0.85	-314	-421	35	100	-27
M47460	0.92	0.73	1.43	1.53	0.58	-20	-98	3	75	0
M13380	0.78	0.7	1.43	1.29	0.72	-208	-314	17	97	-9
P13380	0.78	0.7	1.43	1.29	0.72	-208	-314	17	97	-9
M39420	0.48	0.49	0.66	0.61	0.35	2	-16	4	9	5
M49420	1.35	0.9	2.33	1.68	1.26	656	-252	42	853	13
P49420	1.35	0.9	2.33	1.68	1.26	656	-252	42	853	13
54	0.88	0.86	1.32	1.33	0.78	-2814	-3067	155	97	0
M16620	0.91	0.89	1.28	1.12	0.79	-413	-449	35	5	-4
M17220	0.91	0.88	1.85	1.52	0.74	-172	-182	6	5	-1
P17220	0.91	0.88	1.85	1.52	0.74	-172	-182	6	5	-1
M13220	1.0	0.98	1.34	1.41	0.76	-58	-72	11	3	0
P13220	1.0	0.98	1.34	1.41	0.76	-58	-72	11	3	0
M34350	0.83	0.82	1.36	1.35	1.2	-61	-64	1	2	-1
M21900	0.88	0.86	1.35	1.19	0.7	-42	-56	11	2	1
P390	0.69	0.68	1.07	0.98	0.6	-178	-214	22	12	2
M34060	0.63	0.61	0.95	0.93	0.6	-135	-158	12	9	2
M21180	0.91	0.9	1.28	1.75	1.3	-51	-53	1	1	1
